uuid,w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,seed,A,B,C,D,E,Ltx_uH,Lrx1_uH,Lrx2_uH,M1,M2,k1,k2,Lmt_uH,Lmr1_uH,Lmr2_uH,Llt_uH,Llr1_uH,Llr2_uH,Copperloss_Tx,Copperloss_Rx_1,Copperloss_Rx_2,Coreloss_W,B_mean_leg_left,B_mean_leg_center,B_mean_leg_right,B_mean_leg_top_left,B_mean_leg_bottom_left,B_mean_leg_top_right,B_mean_leg_bottom_right
1f44e11d-03ff-4df0-987f-02c270a8add7,16.4,8.2,3.4,22.4,17.6,50.8,0.0,0.51,14.0,35.0,0.07,0.01,2.0,8.0,0.07,0.06,0.1,0.42,1.8,3.0,3.9,3.9,6.0,21.0,1.9,2.3,2.0,3.1,0.31,3.6,3033400990,74.0,57.6,22.4,28.799999999999997,25.4,359.968926545242,14.5431814148407,14.5443075983991,71.1917515598436,71.1917793495678,0.98393738242215,0.983899672011562,348.497714880084,14.0797305445238,14.0797415365811,11.4712116651578,0.463450870316884,0.464566061818018,4.81708639850144,,,5.56556,0.0555654400340485,0.0568940605309816,0.078322356562703,0.188005730253397,0.188421151071021,0.190270490280846,0.189395598786049
f9afa7fa-a1c4-41ec-8860-7fc269ea636d,18.8,3.4,5.8,10.4,6.8,52.0,0.0,0.51,14.0,27.0,0.175,0.09,2.0,23.0,0.14,0.06,0.1,0.21,0.4,3.1,3.2,5.0,0.0,6.0,2.5,2.1,1.0,2.8,0.1,1.3,736899103,30.799999999999997,24.0,10.4,31.8,26.0,221.226561054443,8.95244551169873,8.95671331072988,43.3352370837314,43.3351072373277,0.97375948174663,0.973524542973578,209.768690649855,8.48877623081188,8.48872536064302,11.4578704045885,0.46366928088684606,0.467987950086862,16.3229394292331,4.57608503802086,0.764272600750358,6.86058,0.100126081333712,0.110558157232649,0.17834343126939,0.113747354174236,0.106290871543168,0.100114659984381,0.104789244615307
a69aae37-f524-4e79-9407-9fd5163e36f6,51.2,11.8,3.4,21.2,4.4,37.6,0.0,0.5,14.0,32.0,0.175,0.1,2.0,11.0,0.07,0.06,0.1,0.17,0.4,3.9,2.0,2.2,13.0,18.0,1.3,0.5,3.3,0.6,0.11,1.8,3279899004,53.60000000000001,30.0,21.2,22.2,18.8,1408.16002990825,56.4440138802216,56.4485802718123,280.176951918058,280.173340831839,0.993796481480805,0.993743476109665,1390.74312738769,55.7458830806385,55.7444461180938,17.4169025205567,0.69813079958307,0.704134153718491,26.820812201953,10.3205487265026,2.55623043997582,0.000294067,0.0144972590344904,0.0187962876178935,0.0177721977788632,0.0592619978027217,0.0622686442215384,0.0593070899773843,0.061815563693661
e13f2f93-f19e-45a4-a574-a17d392b3ed6,50.0,7.0,9.4,6.8,11.6,5.2,0.0,0.5,14.0,31.0,0.035,0.03,2.0,25.0,0.105,0.04,0.1,0.26,1.4,1.7,2.4,2.4,4.0,29.0,0.4,0.7,0.6,0.1,1.38,1.6,2176504196,44.0,30.0,6.8,12.0,2.6,665.483459636149,26.7889390796712,26.7919838868677,131.685105215872,131.684393607715,0.986257377585431,0.986196004494747,647.318166805436,26.05769788057,26.0574162569159,18.1652928307127,0.731241199101196,0.734567629951824,14.1713561263278,8.11687293553115,2.64742267179295,0.00022381700000000002,0.026491742941051,0.0581862863973052,0.0303621859052246,0.0225787716760646,0.0225756179329466,0.0225810394597893,0.0225857905159184
90e7f44c-eb11-4306-bf86-9be15f00c396,44.0,11.8,5.8,24.8,9.2,8.8,0.0,0.51,14.0,33.0,0.07,0.01,2.0,11.0,0.14,0.09,0.1,0.41,1.1,1.3,4.9,3.1,8.0,1.0,1.8,3.0,1.0,3.7,0.27,1.0,942752648,66.8,43.2,24.8,10.2,4.4,,,,,,,,,,,,,,23.1109659117187,7.93146705094629,0.377495688295887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51e7ebb9-f0ac-4946-979a-3924b5cc63b4,45.2,11.8,7.0,10.4,4.4,49.6,0.0,0.51,14.0,29.0,0.14,0.09,2.0,24.0,0.105,0.08,0.1,0.43,0.4,2.3,2.3,3.0,11.0,12.0,3.2,4.2,3.3,0.9,0.17,1.1,35364419,42.800000000000004,19.200000000000003,10.4,31.8,24.8,812.811476884474,32.7840514916295,32.7918261118499,161.755801489095,161.757270149552,0.990908698305806,0.990800219858258,798.099628475145,32.1906617456613,32.1912462980073,14.7118484093292,0.593389745968177,0.600579813842623,16.3608295637532,8.36753270251823,0.746462303336392,0.000570697,0.0156455955226203,0.0429928760215587,0.0194260273521755,0.0304984050256804,0.0298181291973151,0.0320852229628848,0.0293328308976671
506508af-b920-4319-b077-3f2d6432a55f,32.0,13.0,10.6,18.8,24.8,37.6,0.0,0.51,14.0,28.0,0.14,0.02,2.0,34.0,0.14,0.04,0.1,0.5,2.4,2.4,4.6,4.9,15.0,12.0,1.5,4.2,1.2,3.0,1.94,4.1,3089704310,94.39999999999999,68.4,18.8,29.4,18.8,866.436302914049,34.8375552861285,34.8416732398279,172.606555274156,172.606680663996,0.993493727817477,0.993435737017576,855.198439698585,34.385704781077,34.3857547400091,11.2378632154645,0.45185050505152996,0.455918499818824,4.74297407833869,2.23919747800009,0.654028172752111,0.0005615489999999999,0.0189321143399368,0.0335742265350615,0.0252180683097238,0.0302602732343013,0.0302572754890452,0.0307402063321093,0.0308801452128755
6a0fbf89-681b-4590-a949-91c055d087ab,38.0,1.0,1.0,8.0,15.2,29.2,0.0,0.51,14.0,22.0,0.07,0.03,2.0,33.0,0.14,0.1,0.1,0.49,1.4,1.5,5.0,3.8,16.0,27.0,0.1,0.8,2.6,0.5,1.28,3.7,2422363039,40.4,38.4,8.0,15.6,14.6,226.293111458537,9.23484609288566,9.23796934804415,45.042994246185,45.0441613340267,0.985318767080353,0.98517771613174,219.697362604111,8.96567870575061,8.96614332273914,6.59574885442634,0.269167387135046,0.271826025305008,4.59907663194301,2.0273683609394,0.281775375513239,1.18116,0.0001404465117027,0.0336827686960402,0.0001593210465498,8.53383972580813e-05,8.3519544733966e-05,8.42638536505475e-05,8.33763516211387e-05
0891e0b8-e743-4015-8a8c-bfe3f85067f5,34.4,2.2,3.4,17.6,23.6,8.8,0.0,0.5,14.0,32.0,0.175,0.09,2.0,12.0,0.105,0.09,0.1,0.27,2.3,3.8,5.0,4.8,19.0,25.0,3.4,5.0,1.2,3.8,0.13,2.3,2612400469,69.2,64.80000000000001,17.6,7.800000000000001,4.4,396.403118224238,16.3845452374783,16.3888213452114,78.7573355518361,78.7571240868418,0.977249120153723,0.977118998219792,378.571258055811,15.6475002795405,15.6474162519616,17.8318601684269,0.737044957937755,0.7414050932497981,20.9069783460588,4.38398972042446,0.50648501897883,1.78101,0.0955091653729968,0.0346595120663533,0.122208837667708,0.0894932845101503,0.089496501225219,0.0885233970797514,0.0885207712069392
446cb84d-6f45-441d-8828-dcc9b9cb644b,16.4,1.0,4.6,10.4,6.8,36.4,0.0,0.5,14.0,5.0,0.14,0.02,2.0,31.0,0.175,0.06,0.1,0.29,0.9,0.2,2.4,4.2,28.0,10.0,2.5,1.3,1.6,1.9,0.11,1.7,2361501248,26.0,24.0,10.4,22.799999999999997,18.2,109.200171308105,4.52761006317568,4.53217443165676,21.1830734927556,21.1829028542639,0.952670692210355,0.952183182105611,99.1080495754419,4.10917489619524,4.10910869422672,10.0921217326631,0.41843516698043903,0.423065737430039,24.7803874785963,,,22.8845,0.346392061379279,0.130345245433332,0.489872647455324,0.127246177040772,0.133386661356422,0.13023934404033,0.133643603395451
f9e07cfd-891c-4dbd-ad41-ebae34ff47c9,40.4,10.6,5.8,17.6,8.0,37.6,0.0,0.51,14.0,33.0,0.14,0.06,2.0,23.0,0.07,0.01,0.1,0.3,0.8,3.4,3.0,4.0,10.0,1.0,4.1,2.1,2.8,4.6,0.3,2.5,2707690004,54.800000000000004,33.6,17.6,24.6,18.8,990.539185227669,39.7686919647401,39.7743028573506,197.247396268115,197.248315178547,0.993813278990268,0.993747808272572,978.320719450524,39.2781385277639,39.2785044963495,12.2184657771454,0.49055343697617504,0.495798361001056,10.9780308239558,5.98445308581522,0.850483682408171,0.00043255200000000006,0.0192482704002431,0.0286640507647989,0.0248453968429642,0.0453539434726784,0.0460423656359533,0.0455845685119527,0.047772920031944
691b141c-39fb-43fd-be75-7f1e3cc35194,50.0,7.0,10.6,18.8,20.0,34.0,0.0,0.51,14.0,26.0,0.14,0.05,2.0,27.0,0.035,0.03,0.1,0.24,1.9,2.3,4.7,3.1,1.0,16.0,5.0,1.9,0.9,3.2,0.23,1.9,847372784,72.8,58.8,18.8,27.6,17.0,1072.29461629719,43.2133624295477,43.2192330442949,213.441005570523,213.440566849365,0.991543485447136,0.991474102858364,1054.23554885898,42.4855838745811,42.4854092192439,18.059067438215,0.727778554966594,0.733823825050999,15.4770722642535,15.5745083242084,0.659669345057657,0.000315278,0.0230806576824905,0.0216774571112795,0.0301050248990419,0.0197797065454214,0.0198445806367475,0.0193525576971527,0.0194533503278682
746a81a8-9cb1-4e11-8d6d-efbc7ebdd619,4.4,4.6,3.4,3.2,14.0,5.2,0.0,0.51,14.0,35.0,0.105,0.07,2.0,22.0,0.105,0.01,0.1,0.14,1.2,4.6,3.7,5.0,7.0,9.0,3.9,4.3,2.3,1.0,0.17,1.8,1217394664,40.400000000000006,31.2,3.2,6.0,2.6,39.2692232320493,1.55620367092876,1.55739836304258,7.00440517251393,7.00445067880779,0.896007999374669,0.89567008513198,31.5265236403531,1.24936751437188,1.24938374823287,7.74269959169615,0.30683615655688,0.30801461480971304,9.92632660148736,3.139391162762,0.419279850360981,60.1759,0.37747173050628,1.34455771421686,0.550736334431798,0.766470852131215,0.766444042345629,0.746248530834873,0.746098562490843
e6f12588-3e27-4d63-9fa9-db6cede7af7a,14.0,13.0,5.8,22.4,9.2,28.0,0.0,0.51,14.0,33.0,0.105,0.08,2.0,22.0,0.105,0.03,0.1,0.4,1.0,2.6,3.1,2.3,0.0,30.0,4.3,1.9,2.4,3.1,0.55,1.5,962778127,66.8,40.8,22.4,19.8,14.0,433.550890506678,17.5037446833148,17.5104447644231,85.8104447943438,85.8105217725687,0.985041724714301,0.98485413523399,420.677550377104,16.9840094831721,16.9840399549752,12.8733401295741,0.519735200142704,0.526404809447926,6.07154634026821,4.65433063270174,0.439535737200736,2.28054,0.0439512794696245,0.0649847785831977,0.0581345836618563,0.127472671300981,0.128415999749456,0.131927577078785,0.129051010749572
b20bb5bb-4b0f-4328-b7a5-279b3ae2ab0f,29.6,7.0,2.2,17.6,6.8,50.8,0.0,0.5,14.0,24.0,0.14,0.05,2.0,7.0,0.14,0.09,0.1,0.46,0.7,0.7,2.6,1.4,0.0,0.0,3.4,2.5,3.1,4.4,0.38,1.3,993891672,45.2,31.200000000000003,17.6,27.599999999999998,25.4,564.643046451005,22.8334760874254,22.8491541833754,112.450263360702,112.450933415055,0.990347178957041,0.990013253200626,553.794861609135,22.3947887242573,22.3950556115002,10.8481848418702,0.438687363168136,0.454098571875226,6.0386502086842,4.65389297492667,0.307852961389964,1.85381,0.0378828003095316,0.0395615124796452,0.0490317714781078,0.163573131299261,0.162384073402784,0.172284126898731,0.169132538205336
0170239f-7613-4545-939c-16fb78e85aee,47.6,9.4,3.4,11.6,24.8,10.0,0.0,0.51,14.0,12.0,0.105,0.06,2.0,9.0,0.105,0.05,0.1,0.44,1.7,1.2,4.0,3.9,30.0,11.0,2.2,3.0,1.2,1.7,0.1,3.7,1049894488,80.0,61.2,11.6,8.4,5.0,842.106999769477,33.9364038037915,33.9399276570323,167.988780691801,167.989312098372,0.993719311570611,0.993670866502921,831.562195024481,33.5114545373013,33.5116665542614,10.5448047449959,0.42494926649021897,0.428261102770854,38.3678736190862,3.40100249619901,0.883028396443272,0.000915685,0.0176573366624509,0.0373724447544131,0.026165234914423,0.06529888789893,0.0652951665226481,0.0650802681523824,0.0650963602056984
9951e111-b662-4618-9f24-6afd4506bc61,27.2,8.2,7.0,22.4,4.4,49.6,0.0,0.5,14.0,26.0,0.175,0.01,2.0,19.0,0.07,0.03,0.1,0.29,0.2,1.7,2.0,4.7,19.0,4.0,1.5,1.0,3.4,3.5,0.11,1.0,2039965076,47.599999999999994,31.2,22.4,31.8,24.8,666.474572411063,26.8801273093742,26.8894102224332,132.155606637829,132.154095157784,0.987365935003524,0.987184197610684,649.740388681932,26.2052073534181,26.2046079324402,16.7341837291314,0.6749199559560629,0.684802289993008,17.038613372438,11.6351592001344,0.522917641039499,0.000896895,0.0350991837083296,0.0346423698178429,0.0489625700983996,0.0594354170204337,0.0587269019593614,0.0613769011948641,0.0588773094890117
07c50895-2cb7-4d37-8ea8-e85150d4a985,10.4,1.0,1.0,12.8,14.0,23.2,0.0,0.51,14.0,33.0,0.105,0.05,2.0,22.0,0.07,0.01,0.1,0.31,0.6,4.2,3.9,2.1,23.0,9.0,4.8,0.7,2.4,0.3,0.11,1.7,3010410119,42.8,40.8,12.8,12.6,11.6,78.5401786085758,3.19486655028934,3.1983527140461,14.6017073018491,14.6010047017214,0.921788604868947,0.921241768835817,66.7351367491591,2.71465968000222,2.71439844009232,11.8050418594167,0.48020687028712306,0.483954273953778,25.9213926580959,5.42357502178524,0.72375208174167,78.1995,0.494059282835082,0.167039198018018,0.792990093209137,1.00879657338082,1.00831801521995,0.980588989563007,0.980639764867563
0b274f10-04be-4b0d-a634-82c674a3a0ac,32.0,2.2,9.4,6.8,21.2,26.8,0.0,0.5,14.0,28.0,0.105,0.1,2.0,35.0,0.105,0.05,0.1,0.31,1.6,2.9,3.5,4.8,3.0,14.0,1.6,0.7,3.0,0.1,0.34,3.2,2215509468,53.599999999999994,49.199999999999996,6.8,22.8,13.4,272.919122421116,11.081889860524,11.0836431606536,54.0495171785089,54.0492814896832,0.9828062755896,0.982724253105651,263.614811552711,10.7040880144788,10.7039946619914,9.30431086840539,0.377801846045242,0.379648498662171,4.49777906041808,3.27047109087123,0.733663091972618,2.65754,0.0912079958959559,0.0940236517328378,0.133426402172562,0.0344778920758717,0.0345251358796593,0.0349983254876215,0.0349922086735427
6f4f3b59-d701-4abf-b681-b422d6cc573f,46.4,2.2,7.0,17.6,8.0,37.6,0.0,0.5,14.0,20.0,0.14,0.07,2.0,23.0,0.14,0.04,0.1,0.23,1.0,1.2,3.2,2.0,12.0,8.0,3.9,3.6,3.2,3.1,0.34,1.8,2205785413,38.0,33.6,17.6,25.8,18.8,491.961081013957,20.0479426985617,20.0535472751893,98.1942286392375,98.194806128257,0.988748148274395,0.988615784779458,480.952419060266,19.599327894357,19.5995584258268,11.0086619536909,0.448614804204745,0.45398884936246203,14.0302192780553,2.53022701342371,0.355831149359204,1.3752,0.0720862443421108,0.0260306340435892,0.0922145366105255,0.0323752788623859,0.0318933990929794,0.0323742704112082,0.0314496785346954
890fcaa4-970f-45d5-b0d4-32c4303af892,27.2,13.0,9.4,12.8,15.2,13.6,0.0,0.5,14.0,31.0,0.07,0.04,2.0,27.0,0.105,0.05,0.1,0.18,1.8,2.0,4.4,3.0,4.0,6.0,1.7,4.2,1.1,3.1,1.71,1.9,3959904611,69.2,43.2,12.8,16.2,6.8,625.913430861442,25.1700381231644,25.1746725120992,124.346760243826,124.347192785678,0.990684578298897,0.990596832657272,614.306450688508,24.703283266913,24.7034551286078,11.6069801729345,0.466754856251434,0.47121738349143405,8.11251935852633,4.78682654165877,1.02272366457336,0.000583125,0.0252689007817526,0.0584527309808223,0.0298936659439426,0.0408973758318646,0.0408943733244426,0.0415849728046376,0.0415137680719182
77826fdb-9cd8-437d-b53b-db665b59f57e,29.6,8.2,5.8,10.4,17.6,14.8,0.0,0.51,14.0,15.0,0.07,0.05,2.0,35.0,0.035,0.03,0.1,0.22,2.2,1.1,4.4,4.8,4.0,0.0,3.0,2.4,4.1,2.8,0.88,1.8,246005877,62.0,45.6,10.4,13.2,7.4,513.090805701625,20.7644116382804,20.7691101402833,101.929853441752,101.930503172651,0.987516745206114,0.987411332171427,500.360674968658,20.2492325085609,20.2494906585244,12.7301307329669,0.515179129719518,0.519619481758898,7.2953315611325,12.5105671802168,0.656997910348054,0.0009902200000000002,0.0337267110899724,0.0663257522698984,0.045259978419015,0.0617460752857473,0.0617345305656481,0.0624486886832521,0.0626849972457361
